Year,Country,Population,Deforestation,Harvest,PerCap-Territorial,PerCap-Consumption,Total-Territorial,Total-Consumption,Population-Increase,Deforestation-Increase,Harvest-Increase,PerCap-Territorial-Increase,Total-Territorial-Increase
1953,SLV,2335.943,4.71792,0.3359066666666666,0.0487852010168474,,113.95944881889757,,7.035069961679964,-5.218495363301779,6.8235543541633605,45.84830378900959,56.10883399848995
1954,SLV,2390.852,4.663633333333333,0.3490433333333333,0.0535136546914893,,127.94322834645656,,9.551051154939323,-6.309097142979601,11.001219059733957,59.98449537205283,75.26469636500913
1955,SLV,2448.633,4.780349999999999,0.3606633333333333,0.0514307853035699,,125.93511811023626,,12.19863004597212,-3.964296620112198,14.696560131446462,53.75754619668325,72.51386042498132
1956,SLV,2509.186,4.879383333333333,0.3708566666666666,0.0573600394207587,,143.92700787401586,,14.973224542237501,-1.9747486111334422,17.93819897174964,71.48365242769682,97.16028475892598
1957,SLV,2572.504,4.9129,0.37098,0.0633245573827502,,162.90267716535442,,17.874513897257565,-1.3014094919721781,17.97742089362382,89.31518349743916,123.1543522813076
1958,SLV,2637.6,4.87507,0.3766166666666666,0.0617617065382751,,162.9026771653544,,20.857272857654078,-2.061402098969807,19.769968728467713,84.64288247190484,123.15435228130755
1959,SLV,2705.557,4.98309,0.3924733333333334,0.060952619886247,,164.91078740157477,,23.971125485644517,0.10868517060155475,24.812635819155197,82.22403590866375,125.90518822133548
1960,SLV,2779.327,4.81944,0.40601,0.0607710705380671,,168.90267716535445,,27.351335153035023,-3.178991015894958,29.11750675783117,81.68127572864738,131.3735303634994
1961,SLV,2858.896,4.81976,0.43219,0.0555875056797433,,158.9188976377954,,30.99726036686982,-3.1725623181884073,37.44315471458107,66.18448312742876,117.69712005177469
1962,SLV,2937.821,4.8100733333333325,0.4498833333333333,0.060223889703973,,176.92700787401566,,34.61367690474149,-3.3671643550141384,43.06991042561089,80.04542315747688,142.36576421098056
1963,SLV,3014.885,4.837646666666667,0.42736,0.101798505548827,,306.9107874015753,,38.144820700427836,-2.813224902632014,35.90713944983309,204.33695163878104,320.42573616654187
1964,SLV,3095.17,4.71995,0.4081133333333333,0.108524790937284,,335.90267716535334,,41.82355369685517,-5.177713312225785,29.786399533577168,224.44586365020166,360.1406536511693
1965,SLV,3179.506,4.6490366666666665,0.3797633333333333,0.0892939932812125,,283.9107874015748,,45.68790726211263,-6.602339510240389,20.770657762230375,166.95344463405186,288.9188868514726
1966,SLV,3266.436,4.523153333333333,0.3439833333333333,0.108940112560543,,355.84590551180986,,49.67112030787996,-9.131295436160363,9.392060210950365,225.68750974403056,387.46014453672626
1967,SLV,3354.611,4.58152,0.3039733333333334,0.0941527663004179,,315.84590551181117,,53.71138040578094,-7.958727760723871,-3.3317432554194713,181.4792391081218,332.6656239887828
1968,SLV,3443.251,4.376816666666667,0.2243833333333333,0.0998561199980397,,343.8296850393702,,57.77294723399693,-12.071152290491428,-28.642603487570877,198.5299931353452,370.99956854708284
1969,SLV,3530.958,4.34214,0.2794866666666666,0.091999368305092,,324.84590551181105,,61.7917631388067,-12.767795438838988,-11.118884825356433,175.04143751143522,344.9943911120703
1970,SLV,3619.09,5.01304,0.41178,0.107712594824431,,389.82157480315004,,65.83005293691512,0.710371096575108,30.952456670376886,222.01772103861893,434.0021572645895
1971,SLV,3708.01,5.32792,0.4685766666666666,0.111056130942065,,411.7972440944865,,69.9044496242455,7.0362096398322,49.01468171940427,232.01356119608403,464.10581382806413
1972,SLV,3798.109,5.054086666666667,0.4894133333333333,0.120522263292967,,457.7566929133876,,74.03286918263258,1.5349855086439121,55.64106641225425,260.3135234396452,527.063962895052
1973,SLV,3890.639,4.837563333333333,0.4988966666666667,0.137954809532502,,536.732362204724,,78.2726794106879,-2.814899042659784,58.65691418879532,312.4298875575595,635.2498112393486
1974,SLV,3984.049,4.82723,0.5115766666666667,0.134957072704473,,537.675590551183,,82.55281205310277,-3.022492406100838,62.68935177823719,303.4678494299951,636.5419048646347
1975,SLV,4076.751,4.742986666666667,0.5095966666666667,0.140954166533614,,574.6350393700775,,86.80050348032839,-4.714914042954416,62.05968092436536,321.39676935679216,687.1712868083259
1976,SLV,4166.89,4.680276666666667,0.5126766666666668,0.144538080846872,,602.2742837000226,,90.93075587573183,-5.974737896637258,63.03916891927713,332.11124449717994,725.0332653424972
1977,SLV,4256.699,4.929636666666667,0.5097666666666667,0.146294412575444,,622.7312797154799,,95.04588736575039,-0.9651752087987419,62.113743573435166,337.36197623885266,753.0565475554527
1978,SLV,4346.522,5.126216666666667,0.5100633333333333,0.14953055996696,,649.9378685687109,,99.16166034872472,2.9840541510636833,62.20808819632167,347.0367669136075,790.3258473543991
1979,SLV,4433.041,4.96807,0.50956,0.146325856216041,,648.6685199658147,,103.12604099414912,-0.1930618280001997,62.048020352997355,337.4559801898549,788.5870136518017
1980,SLV,4508.992,4.781703333333334,0.5131966666666666,0.128287674058856,,578.4480960299892,,106.6061860998557,-3.937108586061512,63.204537022314135,283.529006102896,692.3946520958763
1981,SLV,4549.173,4.623786666666667,0.5323399999999999,0.109114023973829,,496.37857178309554,,108.44731670369758,-7.1096039386487995,69.29241532835113,226.20743554342516,579.9706462782136
1982,SLV,4599.904,4.601893333333333,0.54465,0.103957120285728,,478.1927734308014,,110.77185807059998,-7.549434006739432,73.2071871521705,210.79034921322676,555.0585937408243
1983,SLV,4689.68,4.625743333333333,0.5376466666666667,0.109722746730392,,514.5645708865849,,114.88547747008009,-7.070295130797219,70.9800180208831,228.02727393031273,604.8829738172401
1984,SLV,4782.219,4.695726666666666,0.5400999999999999,0.0906457348864543,,433.4877556429646,,119.12570008646408,-5.664352335492316,71.76021625059632,170.99461318878357,493.8188433465273
1985,SLV,4876.757,4.874736666666666,0.52927,0.109989374660048,,536.3914527990116,,123.4575187327398,-2.068098659080818,68.31610748926703,228.82438515405602,634.7828120534411
1986,SLV,4970.788,4.735596666666667,0.5237066666666667,0.108027217663003,,536.9803972326433,,127.76610616983339,-4.863376780615336,66.54688079715912,222.95831790780397,635.5895852501969
1987,SLV,5067.2,4.520006666666666,0.51414,0.130047574125,,658.9770676062001,,132.1837932303248,-9.194510963608227,63.504531722054445,288.7904057514622,802.7083117893158
1988,SLV,5170.44,4.274543333333334,0.5124366666666667,0.12843144213725,,664.0470656841228,,136.91434556950597,-14.125790863749105,62.96284517941384,283.95881534700527,809.6535146357853
1989,SLV,5270.825,4.51748,0.5375766666666667,0.131897569575689,,695.2090071587809,,141.51407916664564,-9.245270889249618,70.95775693008964,294.32115468508226,852.3411056969608
1990,SLV,5367.179,4.83094,0.5480200000000001,0.12585951988566,0.208841008627581,675.5105720803967,1120.8870758447717,145.92910861346337,-2.947959692065386,74.27889966608372,276.26979306047065,825.3569480553386
1991,SLV,5461.07,4.7268300000000005,0.65261,0.157662053700146,0.2344829796456,861.0035116002563,1280.5279656531968,150.23128112099974,-5.039496311534687,107.54014946732397,371.3466917173729,1079.4568652058315
1992,SLV,5552.206,4.462206666666667,0.61454,0.163040394780418,0.246303465415667,905.2338581422056,1367.5275785016588,154.40721697903555,-10.355694486855993,95.4332962315154,387.42578757854466,1140.046381016721
1993,SLV,5630.987,4.50835,0.5953533333333333,0.192691266685586,0.263639538906316,1085.0420177200679,1484.5508162674596,158.01703530364838,-9.428689670689964,89.3316372502253,476.0700748438677,1386.3589283836557
1994,SLV,5693.038,4.68817,0.5976266666666666,0.216338708180522,0.290273673183234,1231.6244865426224,1652.539051831732,160.86026954617577,-5.816163353208722,90.05459267504114,546.7664983308839,1587.156830880306
1995,SLV,5748.195,4.704796666666667,0.6941166666666666,0.237323212607214,0.31487499577821,1364.1801040927244,1809.9628763573276,163.38761432893648,-5.48213893487194,120.73991625589659,609.5018015108188,1768.7398686201718
1996,SLV,5797.14,4.801410000000001,0.7253933333333333,0.207831471172324,0.287766755786423,1204.8281347919265,1668.2241706397044,165.63031952305914,-3.5412079522990565,130.68638363279808,521.3332509174257,1550.449499714969
1997,SLV,5842.638,4.72877,0.7707666666666667,0.25298392614807,0.338211306600938,1478.0935003019076,1976.0462319762912,167.71507998729842,-5.000522331688666,145.11581067472318,656.3210921655942,1924.78561685193
1998,SLV,5885.083,4.883593333333334,0.6780733333333333,0.26578876796849,0.378662953587155,1564.1889599623048,2228.4629108855547,169.65994916626533,-1.8901710569314751,115.63788625642664,694.602464812801,2042.7246026880905
1999,SLV,5923.852,5.324093333333334,0.6122833333333334,0.257445770422948,0.364543382244148,1525.0706420115212,2159.5010439937605,171.43638062343032,6.959333129757908,94.71564106641233,669.6602279218848,1989.1378657692087
2000,SLV,5958.482,5.701619999999999,0.5928666666666668,0.2597566490706,0.380407145802305,1547.7553178674866,2266.64913093441,173.02315927032922,14.543723180276732,88.54083850108665,676.5688338924924,2020.212764202038
2001,SLV,5988.095,5.154656666666667,0.5926566666666667,0.266968714410286,0.379567066422648,1598.6340239166618,2272.8836526101263,174.38005433445335,3.5554046597343856,88.47405522870628,698.1300343115595,2089.909621803648
2002,SLV,6011.275,4.77871,0.6110433333333333,0.275586707205061,0.376046655358486,1656.627483354103,2260.519858190083,175.44218338542404,-3.997243695858313,94.3213017437855,723.8943973762883,2169.3527169234303
2003,SLV,6026.849,4.93338,0.5956066666666667,0.291402149739898,0.382283906332189,1756.2367547577544,2303.967378594247,176.15579847773722,-0.8899728387522032,89.41220119785878,771.1762660434266,2305.8037736407614
2004,SLV,6035.655,4.702863333333333,0.5639233333333332,0.282790589466474,0.361499581211531,1706.8264352662711,2181.8867548372828,176.5592975468851,-5.520978983515757,79.33640748396674,745.4311336533406,2238.1184044743454
2005,SLV,6037.817,4.23443,0.5799333333333334,0.284673486645951,0.373128223132413,1718.8064171201959,2252.8799288086766,176.65836238761844,-14.931654907507125,84.42783696401133,751.0602456404162,2254.529338520818
2006,SLV,6034.436,4.27057,0.59541,0.303833509550501,0.413937555145995,1833.4638680378869,2497.8796845249776,176.50344183881202,-14.205613860272257,89.34965813324858,808.3410763624656,2411.5943397779292
2007,SLV,6044.131,4.584373333333334,0.59588,0.309115598740999,0.412192997547061,1868.335172934033,2491.3484744571156,176.94767571064818,-7.901405206173692,89.49912545714746,824.1324174421171,2459.3632505945675
2008,SLV,6068.099,4.531106666666667,0.57767,0.28806588621727,0.399330942799665,1748.0123160891299,2423.1796946717045,178.04591165084088,-8.97151551191184,83.70806169502312,761.2021680459542,2294.53741930018
2009,SLV,6091.188,4.440976666666667,0.5669666666666667,0.282840160791193,0.354092885348589,1722.8325933293854,2156.846334120701,179.10387099759944,-10.782198400325724,80.30423490751055,745.5793321536263,2260.04464839642
2010,SLV,6114.034,4.282616666666667,0.5623433333333333,0.282058723673725,0.353648589642489,1724.5166265377593,2162.2195011262256,180.15069585948368,-13.963600177860641,78.83394286320035,743.2431466767821,2262.351543202412
2011,SLV,6137.349,4.392036666666667,0.5456466666666666,0.289026275330605,0.372772443184505,1773.8551218740133,2287.8345814059785,181.2190107353846,-11.765387355823064,73.52414268299151,764.0733486547819,2329.9385231150886
2012,SLV,6161.289,4.39957,0.5259533333333333,0.286684076077044,0.351964168816463,1766.3434444086542,2168.5529617230163,182.31596368966586,-11.614045097314422,67.26135580643455,757.071106557844,2319.64855398446
2013,SLV,6185.642,4.250156666666666,0.5085433333333333,0.268903108665975,0.348365938779901,1663.3383628948188,2154.8669822863844,183.43184068614084,-14.615711201470042,61.72470451052108,703.9131020282223,2178.545702595644
2014,SLV,6209.526,4.281326666666667,0.5049533333333334,0.27036021444543,0.350690604272741,1678.8087809644733,2177.6224251872964,184.52622766859923,-13.98951586549022,60.58302856839991,708.2692674625164,2199.738056115719
2015,SLV,6231.066,4.174106666666666,0.5000133333333333,0.29205384740996,0.376631856653556,1819.8067987653897,2346.817956510846,185.5132104018999,-16.143531390795197,59.01203158954793,773.1245822905806,2392.886025706015
2016,SLV,6250.51,4.080683333333334,0.4935033333333332,0.288002468743563,0.370824484300542,1800.162310906328,2317.8421473653807,186.40415247554424,-18.020376293105752,56.94175014575714,761.0125750796866,2365.975768364835
2017,SLV,6266.654,3.93379,0.4877766666666667,0.259992817247474,0.341783777897877,1629.2850281751519,2141.8406788988427,187.14388549534024,-20.9714164028222,55.120580908464575,677.274882597593,2131.8972988700725
2018,SLV,6276.342,3.823323333333333,0.4910866666666666,0.272328334318033,0.380896404314036,1709.2257624703118,2390.636100045165,187.58779862069846,-23.19065642360833,56.17321248741192,714.153161329705,2241.405154068922
2019,SLV,6280.217,3.736406666666667,0.4806433333333333,0.328092785752613,0.413095051580557,2060.493890660918,2594.326565552091,187.76535470665667,-24.93678447255214,52.852069751417865,880.8666417281848,2722.594370768383
2020,SLV,6292.731,3.5702233333333333,0.4651866666666666,0.286013939093293,0.372839870516836,1799.8087809644765,2346.1810112372796,188.33875776721962,-28.275354515892282,47.93660889383582,755.0676641132259,2365.4914807732575
2021,SLV,6314.167,3.490403333333333,0.45915,0.326558743038398,0.414405608985701,2061.9464388545325,2616.626220872417,189.3209751242778,-29.87891280007287,46.01685482588652,876.2804655283395,2724.5841628144303
2022,SLV,6336.392,3.445953333333333,0.4546133333333333,0.335338960359565,,2124.8391057106646,,190.33934519148335,-30.771899090875003,44.57412413208252,902.5298152593951,2810.7385009735153
1950,SOM,2213.052,0.17059,0.4514766666666667,0.0058742406414309,,12.999999999999936,,0.0,0.0,0.0,0.0,0.0
1951,SOM,2276.334,0.1802466666666666,0.4744299999999999,0.0057109369714637,,12.999999999999849,,2.859489971315617,5.660746038259347,5.084057500203011,-2.77999625714041,-6.695498856200977e-13
1952,SOM,2339.499,0.1831966666666666,0.48149,0.0055567452689657,,12.999999999999984,,5.7136931260539585,7.390038493854623,6.647814947985488,-5.404875146345075,3.6893565126005386e-13
1953,SOM,2402.348,0.1892066666666666,0.5031333333333334,0.0054113725405311,,12.999999999999806,,8.553617357386985,10.913105496609775,11.4417134883309,-7.87962443409622,-9.974926867401457e-13
1954,SOM,2465.552,0.19374,0.52224,0.0052726529393823,,12.99999999999991,,11.409582784317765,13.570549270179965,15.673752058061327,-10.241114363031262,-2.0496425070002991e-13
1955,SOM,2529.91,0.19986,0.5413433333333334,0.0071148776043416,,17.999999999999854,,14.317693393557843,17.15809836449969,19.90505230982776,21.119954708026643,38.46153846153802
1956,SOM,2595.391,0.20404,0.5667766666666666,0.0073206696023836,,18.999999999999975,,17.27654840464661,19.608417843953344,25.538418375257464,24.62325003764854,46.153846153846686
1957,SOM,2662.084,0.21031,0.5940366666666667,0.007512910937446,,19.999999999999996,,20.290169413100084,23.283897063133836,31.576382684967097,27.895865968744832,53.84615384615458
1958,SOM,2729.16,0.2143966666666666,0.61017,0.0084275015022937,,22.999999999999872,,23.321096838212554,25.679504464896308,35.14984163079671,43.465377343493614,76.9230769230768
1959,SOM,2798.191,0.2191833333333333,0.6343333333333333,0.0085769699066289,,23.99999999999983,,26.44036380527885,28.485452449342475,40.501908551936964,46.00984927542304,84.61538461538422
1960,SOM,2870.732,0.1914233333333333,0.6634166666666667,0.008011893830563,,22.99999999999978,,29.718235269663783,12.212517341774614,46.94373278796245,36.39028973473227,76.9230769230761
1961,SOM,2945.662,0.19081,0.6760733333333332,0.0081475742973905,,23.999999999999893,,33.10405720245162,11.85298083123279,49.74712609732504,38.700043030682544,84.6153846153847
1962,SOM,3022.827,0.1903033333333333,0.6742366666666667,0.0095936684434802,,28.999999999999925,,36.59087088780562,11.555972409480805,49.34031289915315,63.3175933552373,123.07692307692359
1963,SOM,3102.17,0.1907466666666666,0.6916766666666666,0.0090259399065815,,27.99999999999993,,40.1761006971368,11.815854778513748,53.203192486876375,53.65287970876999,115.38461538461591
1964,SOM,3183.59,0.1908633333333333,0.6969366666666666,0.0116220995794056,,36.99999999999988,,43.855182797331466,11.88424487562771,54.36825823409108,97.84854398771422,184.6153846153851
1965,SOM,3267.593,0.1922333333333333,0.7100966666666667,0.0110172839763092,,36.00000000000011,,47.6509815404247,12.687340016022816,57.28313755601988,87.55247952568574,176.92307692307912
1966,SOM,3353.665,0.19345,0.7194166666666666,0.0113308872531991,,37.99999999999996,,51.540271082649646,13.400551028782473,59.34747458340406,92.8910976728223,192.30769230769343
1967,SOM,3441.799,0.19443,0.7431900000000001,0.0180138352065301,,62.00000000000009,,55.52273511874098,13.97502784453954,64.61315830275468,206.65810793447727,376.92307692308
1968,SOM,3532.42,0.1948,0.7549566666666667,0.0118898658709893,,42.00000000000002,,59.61757789694955,14.191922152529463,67.21942071572545,102.40685727326724,223.07692307692483
1969,SOM,3625.274,0.1960266666666666,0.7525333333333334,0.0121370136436584,,44.00000000000006,,63.813322054791286,14.910995173613111,66.68266355588698,106.61417167788953,238.46153846154056
1970,SOM,3720.977,0.1963533333333333,0.7637833333333334,0.0158560507092626,,58.99999999999982,,68.13780245561331,15.102487445532157,69.17448668443552,169.92511334027068,353.8461538461547
1971,SOM,3818.389,0.19621,0.7706533333333332,0.0133564181124553,,51.000000000000085,,72.53950652763695,15.018465326220767,70.69616000826912,127.37267551235057,292.30769230769494
1972,SOM,3918.22,0.19754,0.7597999999999999,0.0163339475578196,,63.999999999999915,,77.05051666205762,15.798112433319659,68.2921967174383,178.060579313292,392.3076923076941
1973,SOM,4022.336,0.1976733333333333,0.74654,0.0179000461423412,,72.00000000000013,,81.75515080531318,15.876272544307007,65.3551678565891,204.72102242615904,453.84615384615756
1974,SOM,4125.823,0.19846,0.8207966666666667,0.0218138296286583,,89.99999999999987,,86.43136266115754,16.337417199132425,81.80267714093752,271.34722528739803,592.3076923076949
1975,SOM,4228.289,0.1990233333333333,0.81108,0.0324008127164439,,136.99999999999986,,91.06143913473336,16.667643668053998,79.65048027583559,451.5744875673227,953.8461538461579
1976,SOM,4333.779,0.1998866666666666,0.8084733333333333,0.030227660432154,,130.99999999999994,,95.82815948292223,17.173730386697116,79.07311562797632,414.5798798053815,907.692307692312
1977,SOM,4449.505,0.2090933333333333,0.80638,0.0489942139631262,,217.99999999999983,,101.05740850192404,22.570686050374178,78.6094519465753,734.0518707655762,1576.9230769230837
1978,SOM,4777.703,0.2042966666666666,0.7933466666666665,0.0318144514215304,,152.00000000000009,,115.88751642528057,19.75887605760397,75.72262870727904,441.59257959477725,1069.2307692307756
1979,SOM,5408.813,0.2028299999999999,0.8547433333333334,0.0245894986570991,,133.00000000000014,,144.4051472807688,18.899114836743014,89.32170728646,318.59876293915954,923.0769230769292
1980,SOM,5892.224,0.2025133333333333,0.92186,0.0376767753568092,,221.99999999999974,,166.24878222472856,18.71348457314808,104.18773949188957,541.389715822598,1607.692307692314
1981,SOM,5934.938,0.2026933333333333,0.98398,0.0126370317600622,,75.00000000000004,,168.17887695363686,18.81900072298102,117.9470330692616,115.1262185436101,476.9230769230801
1982,SOM,5951.805,0.2024,1.0150966666666668,0.0329311864215982,,196.00000000000028,,168.9410370836293,18.647048478808845,124.83923126333588,460.6032920976238,1407.6923076923172
1983,SOM,6142.513,0.20226,1.0698066666666666,0.0415139536538221,,254.99999999999974,,177.5584577316755,18.564980362272117,136.9572440067039,606.7118320115289,1861.5384615384692
1984,SOM,6369.02,0.2023366666666667,1.1230300000000002,0.030616955198759,,195.00000000000006,,187.79350869297244,18.609922426089867,148.7459669381216,421.20703028095636,1400.0000000000077
1985,SOM,6630.637,0.2000833333333333,1.1144433333333337,0.0352907269693696,,233.99999999999991,,199.61505649212032,17.289016550403492,146.84405986282056,500.7708761616748,1700.0000000000082
1986,SOM,6908.579,0.22541,1.10085,0.0364763868228184,,251.99999999999994,,212.17427335643265,32.135529632452084,143.83319920556988,520.9549293154793,1838.4615384615477
1987,SOM,7158.004,0.2856966666666666,1.07526,0.0378597162002145,,271.00000000000017,,223.4449077563473,67.47562381538579,138.16513219583146,544.5040050485962,1984.6153846153961
1988,SOM,7160.461,0.36394,1.0520733333333332,0.0382550124732611,,273.9235248692997,,223.55593090447036,113.34193094554195,133.02939243814734,551.2333220305835,2007.1040374561614
1989,SOM,7035.378,0.5571633333333333,1.0507333333333333,0.0369340618429155,,259.84508614028715,,217.90387211868492,226.60960978564592,132.73258861661358,528.7461494583711,1898.8083549252956
1990,SOM,6999.096,0.8014133333333334,1.02678,0.0305013309224907,,213.48174325428096,,216.26441674212805,369.78916310061163,127.42703572720626,419.2387030821555,1542.1672558021692
1991,SOM,6732.702,1.0602133333333332,1.0316266666666667,0.0285351610209008,,192.11873567574085,,204.22701319264073,521.4979385270727,128.50055004688318,385.76765513559127,1377.836428274937
1992,SOM,6428.141,1.3068466666666667,1.1297333333333333,0.0282807407063378,,181.79258884477895,,190.4649777772958,666.0746038259375,150.23072436375443,381.43653678186604,1298.4045295752296
1993,SOM,6620.729,1.5629466666666667,1.1836866666666666,0.0257960019961858,,170.7883385002052,,199.16734898231036,816.2006370049046,162.18113892929125,339.1376446897174,1213.756450001585
1994,SOM,6959.828,1.72905,1.1966633333333334,0.0242511866896182,,168.78408815563208,,214.4900345766841,913.5705492701799,165.05541076319926,312.8395169679477,1198.3391396587147
1995,SOM,7210.93,1.856056666666667,1.2196533333333333,0.0221580070547154,,159.7798378110589,,225.83644668087334,988.0219629911876,170.14758976100643,277.2063217573251,1129.07567546969
1996,SOM,7472.45,1.9454933333333333,1.2650566666666665,0.0210105119472195,,157.00000000000034,,237.65361139277337,1040.4498114387322,180.2042187488463,257.6719652755249,1107.6923076923163
1997,SOM,7734.313,2.0224933333333333,1.3629733333333334,0.0188769189972012,,146.0000000000002,,249.48627506267363,1085.5872755339312,201.89230894176885,221.35079492764856,1023.0769230769301
1998,SOM,8056.862,2.0776866666666667,1.40977,0.0171282566339103,,137.9999999999998,,264.0611246369267,1117.941653477148,212.25755483856673,191.58248153991264,961.5384615384652
1999,SOM,8384.479,2.13351,1.4680333333333333,0.0158626433437307,,132.99999999999983,,278.8649792232627,1150.6653379447798,225.16261453157412,170.03734290100064,923.0769230769267
2000,SOM,8721.465,2.2217566666666664,1.5321333333333331,0.0149057526459144,,129.99999999999983,,294.09218581397994,1202.3956074017626,239.36046897957067,153.7477361888178,900.0000000000035
2001,SOM,9070.747,2.50875,1.62155,0.0149932524851592,,136.00000000000034,,309.8750051964436,1370.6313382965004,259.16584836425653,155.2372876829746,946.1538461538538
2002,SOM,9411.103,2.54243,1.6896633333333335,0.0161511355257721,,152.00000000000037,,325.25449017917333,1390.374582331907,274.2526376409264,174.94848290447055,1069.2307692307777
2003,SOM,9758.281,2.6675133333333334,1.795443333333333,0.0156789910026161,,152.99999999999966,,340.94223723617887,1463.6985364519219,297.68241991095874,166.91094151016722,1076.92307692308
2004,SOM,10117.354,2.586653333333333,1.8663533333333333,0.0151225310491261,,153.00000000000014,,357.16747731187513,1416.2983371436387,313.3886579594367,157.43805833331368,1076.9230769230837
2005,SOM,10467.292,2.542623333333333,1.8701300000000003,0.0147124967947775,,154.00000000000014,,372.9799390163448,1390.4879144928384,314.22517221266514,150.45784966673918,1084.6153846153913
2006,SOM,10784.973,2.5720500000000004,1.9307433333333337,0.0142791270780186,,153.9999999999995,,387.3348208718096,1407.737850987749,327.6507460703027,143.08039029433365,1084.6153846153863
2007,SOM,11118.092,2.755903333333333,1.9097,0.0149306193904494,,166.00000000000034,,402.3872913966775,1515.5128280282158,322.9897447634798,154.17105464056144,1176.9230769230858
2008,SOM,11444.87,2.732536666666667,1.9701366666666664,0.0143295642501837,,163.99999999999994,,417.1532345376431,1501.8152685776818,336.3761877690245,143.93900633075148,1161.5384615384671
2009,SOM,11730.037,2.7710666666666666,2.09191,0.0138959493478154,,163.0000000000005,,430.0389236222195,1524.4015866502532,363.348419630398,136.5573730467824,1153.846153846164
2010,SOM,12026.649,2.796756666666667,2.1326666666666667,0.0138858297103374,,166.99999999999957,,443.4417718155741,1539.4610860347425,372.37583337640183,136.38510163170582,1184.6153846153875
2011,SOM,12216.837,2.8452,2.18978,0.0136696593398111,,166.9999999999998,,452.0356955010546,1567.8586083592243,385.02617337182426,132.70513031759833,1184.6153846153893
2012,SOM,12440.326,3.0022066666666665,2.1435133333333334,0.0133437017647287,,166.0000000000003,,462.13437370653736,1659.896047052387,374.77832003130464,127.15619906028095,1176.9230769230855
2013,SOM,12852.485,2.987,2.0160433333333336,0.013382626005788,,172.0000000000002,,480.75838254139535,1650.981886394279,346.5443027694307,127.81882497970226,1223.076923076931
2014,SOM,13309.235,3.041776666666667,1.9014066666666665,0.0129233573529959,,172.0000000000004,,501.3973011027305,1683.0920139906602,321.15280966901196,120.00047566740326,1223.0769230769326
2015,SOM,13763.906,3.1011500000000005,1.8938966666666663,0.0124964526784766,,172.00000000000014,,521.9422770002693,1717.8967114133306,319.4893792960876,112.73307379237025,1223.0769230769306
2016,SOM,14292.847,3.097376666666667,1.9218533333333327,0.0121739216826431,,174.0000000000004,,545.843251762724,1715.6847802723885,325.6816520602761,107.24247482782164,1238.4615384615481
2017,SOM,14864.221,3.1164766666666672,1.9951133333333333,0.0117059615838597,,174.0000000000006,,571.6616238570083,1726.8812161713274,341.90840427338435,99.27616688526156,1238.4615384615495
2018,SOM,15411.094,3.1105466666666666,2.0500366666666667,0.0112905676910413,,174.00000000000043,,596.3728823362487,1723.4050452351642,354.07366936644934,92.20471853688042,1238.4615384615483
2019,SOM,15981.3,3.156866666666667,2.13378,0.0108877250286272,,173.99999999999986,,622.1384766376931,1750.5578677921728,372.6224315763826,85.3469357696431,1238.4615384615438
2020,SOM,16537.016,3.220876666666667,2.1860733333333333,0.0098566754727696,,162.99999999999844,,647.2493190399503,1788.0805830744282,384.2051637958403,67.79488744895244,1153.846153846148
2021,SOM,17065.581,3.252436666666666,2.2939000000000003,0.01050454113115,,179.26609754147194,,671.1333036910112,1806.5810813451353,408.08827329577764,78.82381353364526,1278.9699810882526
2022,SOM,17597.511,3.28962,2.403223333333333,0.0101309522061809,,178.27954288874267,,695.1693408017525,1828.3779822967351,432.3028875615572,72.46403109071666,1271.381099144181
1950,SRB,6017.683,1.7430599999999998,-0.06853,0.359960067347937,,2166.125577958536,,0.0,0.0,-0.0,0.0,0.0
1951,SRB,6081.261,1.92438,-0.08006,0.337185549746149,,2050.513333434816,,1.056519594003214,10.402395786719916,16.824748285422462,-6.326956700942657,-5.337282644189005
1952,SRB,6147.418,1.95873,-0.0753966666666666,0.335007921182039,,2059.4337248170477,,2.1558962145397103,12.37306805273486,10.019942604212178,-6.931920629345618,-4.92546942924887
1953,SRB,6222.775,1.9364033333333333,-0.05643,0.32864218956615,,2045.0664011774988,,3.4081555974284394,11.09217888846818,-17.65650080256821,-8.700375575692732,-5.588742315444571
1954,SRB,6290.134,1.8954333333333333,-0.0472066666666666,0.387771812794617,,2439.1366639010553,,4.527506683220103,8.741714762161571,-31.115326620944693,7.7263418833059525,12.603659211661157
1955,SRB,6348.547,1.8390966666666664,-0.0706,0.439963096649301,,2793.12639734363,,5.498195900315779,5.509659258239336,3.020574930687294,22.225529040151322,28.945728066976184
1956,SRB,6400.665,1.7683666666666664,-0.0511566666666666,0.498799774307504,,3192.65025741794,,6.364276749041117,1.4518528717695656,-25.3514275986187,38.57086370232415,47.3898969618766
1957,SRB,6445.391,1.7050733333333332,-0.09172,0.538026457743747,,3467.790888503427,,7.107519621754746,-2.1793091842315593,33.83919451335182,49.46837345257279,60.09186742403205
1958,SRB,6487.264,1.65337,-0.09976,0.526824128800113,,3417.647205096336,,7.80335222044764,-5.145548632864034,45.57128264993435,46.3562702056296,57.77696546648493
1959,SRB,6530.871,1.61959,-0.0854666666666666,0.59988250082914,,3917.7552280725063,,8.527999896305607,-7.083519787041166,24.71423707378754,66.6525137771169,80.86463997922009
1960,SRB,6579.989,1.2205633333333334,-0.1084,0.65036625743244,,4279.402819876624,,9.344227670350858,-29.975827950080113,58.178899751933464,80.67733519001615,97.5602367388942
