Year,Country,Per-capita_Per-capita territorial,Per-capita_Per-capita consumption
2003,ESP,2.17364735988318,2.31788486100602
2004,ESP,2.24270326861522,2.44962179379431
2005,ESP,2.30120424634062,2.5692079480244
2006,ESP,2.20964498471425,2.55771150901522
2007,ESP,2.21617736097961,2.58439065746768
2008,ESP,1.99432661456267,2.33503765939643
2009,ESP,1.74523296882303,2.03392791539598
2010,ESP,1.65806802450939,1.92325952799004
2011,ESP,1.65755231152042,1.87479881396751
2012,ESP,1.62310113567504,1.72252844781927
2013,ESP,1.47544850052959,1.61424912172723
2014,ESP,1.4930133213292,1.65065470185279
2015,ESP,1.59158472907152,1.65564892760221
2016,ESP,1.52473623379631,1.60724523857251
2017,ESP,1.6029127007312,1.72014413068704
2018,ESP,1.56667670234267,1.73139528284769
2019,ESP,1.45151275662555,1.63158347866501
2020,ESP,1.2309796861454,1.4459800958703
2021,ESP,1.3234475580509,1.56434769586406
2022,ESP,1.40950955795936,
1950,LKA,0.0558773326426694,
1951,LKA,0.0521447248987563,
1952,LKA,0.0641485469944298,
1953,LKA,0.0670789871515237,
1954,LKA,0.0567821024774215,
1955,LKA,0.0518786773293016,
1956,LKA,0.0433208556358828,
1957,LKA,0.0693790052456436,
1958,LKA,0.0570128614228857,
1959,LKA,0.0587244448113772,
1960,LKA,0.0629508174387576,
1961,LKA,0.0635456354896488,
1962,LKA,0.0680722817105756,
1963,LKA,0.0656921189619308,
1964,LKA,0.0575379570608398,
1965,LKA,0.0656898923995883,
1966,LKA,0.0642414788295724,
1967,LKA,0.0694657832626395,
1968,LKA,0.0745986742355127,
1969,LKA,0.0971756494483197,
1970,LKA,0.079155818435738,
1971,LKA,0.068874144985629,
1972,LKA,0.0747672370364883,
1973,LKA,0.0763521834646666,
1974,LKA,0.0595815433287239,
1975,LKA,0.0577894676676212,
1976,LKA,0.0549134702544712,
1977,LKA,0.0561123143217922,
1978,LKA,0.0650475569423443,
1979,LKA,0.0708141091461526,
1980,LKA,0.0618882479189309,
1981,LKA,0.0719276958235187,
1982,LKA,0.0789655109386914,
1983,LKA,0.0846205980728022,
1984,LKA,0.0662361064288327,
1985,LKA,0.0664248856825644,
1986,LKA,0.0612201790802173,
1987,LKA,0.0664193030737818,
1988,LKA,0.0562430180277032,
1989,LKA,0.0553705870646836,
1990,LKA,0.0607721274271377,0.100625372829731
1991,LKA,0.0648479832085638,0.109541029752492
1992,LKA,0.0790748122956245,0.12327929881849
1993,LKA,0.0761782140858891,0.122284622803411
1994,LKA,0.0823577944819733,0.132094429953635
1995,LKA,0.0872980237443225,0.13966162302248
1996,LKA,0.103831351166525,0.151718101785652
1997,LKA,0.111250914097579,0.152526922267064
1998,LKA,0.113752307032734,0.162986815886938
1999,LKA,0.12449668116011,0.205630946770556
2000,LKA,0.147305177171923,0.270299473349389
2001,LKA,0.148958306577047,0.276714522003417
2002,LKA,0.156351977341997,0.302181171819281
2003,LKA,0.15486397640881,0.249482922217368
2004,LKA,0.170100302800556,0.280348885885256
2005,LKA,0.16557144388875,0.281710128694236
2006,LKA,0.161971510956631,0.2856659272808
2007,LKA,0.165178864977109,0.262476469572502
2008,LKA,0.161278616837298,0.277519203434433
2009,LKA,0.172485342206201,0.254608961120229
2010,LKA,0.17233668394856,0.290942743260067
2011,LKA,0.194768192870187,0.386509917778197
2012,LKA,0.205151969606386,0.383948220848972
2013,LKA,0.187409534413136,0.391982441552237
2014,LKA,0.223846111159788,0.412708707509319
2015,LKA,0.251828821450271,0.44345885890494
2016,LKA,0.292816397408988,0.491990303168638
2017,LKA,0.290261696992521,0.472204845678049
2018,LKA,0.254159906111329,0.451437490217941
2019,LKA,0.267662528253169,0.460150242291211
2020,LKA,0.259220902546181,0.457207122056558
2021,LKA,0.253557755424344,0.481009916274717
2022,LKA,0.217792958949299,
1950,KNA,0.0,
1951,KNA,0.0,
1952,KNA,0.0,
1953,KNA,0.0,
1954,KNA,0.0,
1955,KNA,0.0,
1956,KNA,0.0,
1957,KNA,0.0,
1958,KNA,0.0,
1959,KNA,0.0,
1960,KNA,0.0,
1961,KNA,0.0,
1962,KNA,0.0,
1963,KNA,0.0,
1964,KNA,0.0,
1965,KNA,0.0,
1966,KNA,0.0,
1967,KNA,0.0,
1968,KNA,0.0,
1969,KNA,0.0,
1970,KNA,0.0,
1971,KNA,0.0,
1972,KNA,0.0,
1973,KNA,0.0,
1974,KNA,0.0,
1975,KNA,0.0,
1976,KNA,0.0,
1977,KNA,0.0,
1978,KNA,0.0,
1979,KNA,0.0,
1980,KNA,0.0,
1981,KNA,0.349218913696366,
1982,KNA,0.420619713043885,
1983,KNA,0.328638497652582,
1984,KNA,0.330344502123643,
1985,KNA,0.332194381169324,
1986,KNA,0.381961851560075,
1987,KNA,0.360429632121489,
1988,KNA,0.43561385252051,
1989,KNA,0.439110070257611,
1990,KNA,0.71365291859435,
1991,KNA,0.715307582260372,
1992,KNA,0.733496332518337,
1993,KNA,0.74794315632012,
1994,KNA,0.785695578676698,
1995,KNA,0.82256169212691,
1996,KNA,0.835324964614706,
1997,KNA,0.893347993402969,
1998,KNA,0.926972643002487,
1999,KNA,0.98159509202454,
2000,KNA,1.03385319284662,
2001,KNA,1.04379593789414,
2002,KNA,1.16721424865987,
2003,KNA,1.16301608838922,
2004,KNA,1.24516960068699,
2005,KNA,1.15569823434992,
2006,KNA,1.17335836497845,
2007,KNA,1.25491864298628,
2008,KNA,1.25116634150479,
2009,KNA,1.29002241678298,
2010,KNA,1.26574267451427,
2011,KNA,1.3240579222799,
2012,KNA,1.25715004085738,
2013,KNA,1.2770322607658,
2014,KNA,1.3182950051267,
2015,KNA,1.33919229964428,
2016,KNA,1.36017410228509,
2017,KNA,1.3811865648216,
2018,KNA,1.40281819894893,
2019,KNA,1.44617706237425,
2020,KNA,1.32236262121657,
2021,KNA,1.28736859477057,
2022,KNA,1.29811240789227,
1950,SPM,0.894254415381176,
1951,SPM,1.32919805050953,
1952,SPM,1.97065907597986,
1953,SPM,1.72972972972973,
1954,SPM,1.92143467122118,
1955,SPM,2.11595429538722,
1956,SPM,1.89354092152325,
1957,SPM,2.30511316010059,
1958,SPM,2.27790432801822,
1959,SPM,1.8389865140989,
1960,SPM,2.03045685279188,
1961,SPM,2.64120276310443,
1962,SPM,1.82444759781066,
1963,SPM,2.00160128102482,
1964,SPM,2.56258624088311,
1965,SPM,2.13509316770186,
1966,SPM,2.2927015666794,
1967,SPM,2.63703145601808,
1968,SPM,2.04347018391232,
1969,SPM,1.64895566141444,
1970,SPM,1.80603214737222,
1971,SPM,2.30905861456483,
1972,SPM,3.31819769472581,
1973,SPM,1.88776385790287,
1974,SPM,2.03080047385344,
1975,SPM,1.51285930408472,
1976,SPM,2.17173404610758,
1977,SPM,1.6594756057086,
1978,SPM,1.48563882469462,
1979,SPM,1.64311534669734,
1980,SPM,1.63773337700622,
1981,SPM,1.80594319487769,
1982,SPM,1.80772391125719,
1983,SPM,1.46842878120411,
1984,SPM,1.61812297734628,
1985,SPM,1.44531877308495,
1986,SPM,2.07402680280791,
1987,SPM,2.22222222222222,
1988,SPM,2.84720025308447,
1989,SPM,4.43108086722583,
1990,SPM,3.95319418089817,
1991,SPM,4.40875452684617,
1992,SPM,4.07843137254902,
1993,SPM,3.12695434646654,
1994,SPM,2.96504369538077,
1995,SPM,2.96319401122895,
1996,SPM,2.96411856474259,
1997,SPM,2.03315608382859,
1998,SPM,2.36481160334227,
1999,SPM,2.38360082631495,
2000,SPM,2.39081925406439,
2001,SPM,2.39578342117873,
2002,SPM,2.56369171607114,
2003,SPM,2.74105127378265,
2004,SPM,2.5974025974026,
2005,SPM,2.78004905968929,
2006,SPM,2.96198782293895,
2007,SPM,2.96833773087071,
2008,SPM,2.97078725862354,
2009,SPM,2.97324083250743,
2010,SPM,2.97422339722406,
2011,SPM,2.97766749379653,
2012,SPM,2.98656047784968,
2013,SPM,2.99750208159867,
2014,SPM,3.0055101018534,
2015,SPM,3.01104048176648,
2016,SPM,3.0176026823135,
2017,SPM,3.02165519556824,
2018,SPM,2.69179004037685,
2019,SPM,3.0379746835443,
2020,SPM,2.87842871655943,
2021,SPM,2.81108596058325,
2022,SPM,2.84774802302066,
1950,VCT,0.0162501218759141,
1951,VCT,0.0157716268433089,
1952,VCT,0.0458982283283865,
1953,VCT,0.0296674281306554,
1954,VCT,0.0287422395953093,
1955,VCT,0.0278466208125644,
1956,VCT,0.0269687162891046,
1957,VCT,0.0260922884241562,
1958,VCT,0.0378515462356637,
1959,VCT,0.0365925058548009,
1960,VCT,0.0356544371947089,
1961,VCT,0.0350197277799827,
1962,VCT,0.0344103781700561,
1963,VCT,0.0451273720074911,
1964,VCT,0.0555228587609519,
1965,VCT,0.0437182359691786,
1966,VCT,0.0537883107243134,
1967,VCT,0.0529762030895722,
1968,VCT,0.0626579502495875,
1969,VCT,0.0823672343141898,
1970,VCT,0.0812520947805686,
1971,VCT,0.0802415269962587,
1972,VCT,0.0991640470830895,
1973,VCT,0.107923550881049,
1974,VCT,0.0874202290410001,
1975,VCT,0.0866392629886695,
1976,VCT,0.0859524969200356,
1977,VCT,0.0853088654868767,
1978,VCT,0.0941300500771866,
1979,VCT,0.0748488987855766,
1980,VCT,0.0930405656866394,
1981,VCT,0.0924291299645996,
1982,VCT,0.100941508983794,
1983,VCT,0.11852230042668,
1984,VCT,0.163148401598854,
1985,VCT,0.162299605070961,
1986,VCT,0.161597299529572,
1987,VCT,0.187885836986669,
1988,VCT,0.160605303544024,
1989,VCT,0.186965811965812,
1990,VCT,0.195578155697992,
1991,VCT,0.203936868239049,
1992,VCT,0.203140732366501,
1993,VCT,0.246433317784564,
1994,VCT,0.28961595169557,
1995,VCT,0.306549652285109,
1996,VCT,0.314988187942952,
1997,VCT,0.315026777276069,
1998,VCT,0.385407086234836,
1999,VCT,0.39475415588403,
2000,VCT,0.351453700368148,
2001,VCT,0.431182407757763,
2002,VCT,0.449537241075364,
2003,VCT,0.477419811153941,
2004,VCT,0.532821824381927,
2005,VCT,0.535508688628473,
2006,VCT,0.529494646719377,
2007,VCT,0.577492239948026,
2008,VCT,0.543892091808985,
2009,VCT,0.691915513474144,
2010,VCT,0.548907673729279,
2011,VCT,0.542763309200298,
2012,VCT,0.582885375128374,
2013,VCT,0.558399255467659,
2014,VCT,0.645390601616283,
2015,VCT,0.601040551454706,
2016,VCT,0.622858922454064,
2017,VCT,0.558982084150489,
2018,VCT,0.626893741510814,
2019,VCT,0.590903892341123,
2020,VCT,0.640339475495068,
2021,VCT,0.62471412149758,
2022,VCT,0.632932092196244,
1950,SDN,0.0222098900171371,
1951,SDN,0.0283076287089086,
1952,SDN,0.0288645630123787,
1953,SDN,0.0307216272641576,
1954,SDN,0.029291249081351,
1955,SDN,0.0322357455679992,
1956,SDN,0.030287642146333,
1957,SDN,0.0377968896392798,
1958,SDN,0.0410401422027148,
1959,SDN,0.0422735633590728,
1960,SDN,0.0408344734953221,
1961,SDN,0.0403911027929913,
1962,SDN,0.0419832087439759,
1963,SDN,0.0460512611252734,
1964,SDN,0.0494016377230555,
1965,SDN,0.0624748434658263,
1966,SDN,0.0659916303434834,
1967,SDN,0.0771788514750475,
1968,SDN,0.0729722320825005,
1969,SDN,0.0953701665228868,
1970,SDN,0.107350174108556,
1971,SDN,0.106751158365021,
1972,SDN,0.111526283864815,
1973,SDN,0.108791248189692,
1974,SDN,0.109696406481183,
1975,SDN,0.0785000245105775,
1976,SDN,0.0667149602571443,
1977,SDN,0.0648375388544372,
1978,SDN,0.0561125797328758,
1979,SDN,0.0558195543633466,
1980,SDN,0.0560963740019453,
1981,SDN,0.0522185418850266,
1982,SDN,0.0526752615768892,
1983,SDN,0.0520243019186688,
1984,SDN,0.0455916160147317,
1985,SDN,0.0520250879197304,
1986,SDN,0.0532935909851713,
1987,SDN,0.0412977637380666,
1988,SDN,0.0591087478814325,
1989,SDN,0.0451936770268139,
1990,SDN,0.061711566983361,
1991,SDN,0.0568208182858038,
1992,SDN,0.0499895392985331,
1993,SDN,0.033819233457153,
1994,SDN,0.0459977976820789,
1995,SDN,0.0462940811477647,
1996,SDN,0.0467074442737682,
1997,SDN,0.05588829604252,
1998,SDN,0.0475357817926171,
1999,SDN,0.0504591064448626,
2000,SDN,0.0547566770567395,
2001,SDN,0.0607681532190953,
2002,SDN,0.0753448240273639,
2003,SDN,0.0822026364664932,
2004,SDN,0.102559994983803,
2005,SDN,0.0972664514487849,
2006,SDN,0.103576035950869,
2007,SDN,0.118342773742996,
2008,SDN,0.12033353828346,
2009,SDN,0.122282310066626,
2010,SDN,0.121546862498584,
2011,SDN,0.116311347002203,
2012,SDN,0.118093268544694,
2013,SDN,0.128974493741357,
2014,SDN,0.129337943132868,
2015,SDN,0.151506056428645,
2016,SDN,0.138882628511322,
2017,SDN,0.137490157725593,
2018,SDN,0.141369995596476,
2019,SDN,0.137450633593944,
2020,SDN,0.126066890009059,
2021,SDN,0.133764447557526,
2022,SDN,0.129309528327157,
1950,SUR,0.296273593338952,
1951,SUR,0.318406376087681,
1952,SUR,0.352468000251073,
1953,SUR,0.398160032227541,
1954,SUR,0.417900684993731,
1955,SUR,0.37421030619208,
1956,SUR,0.396549592150876,
1957,SUR,0.420937948794137,
1958,SUR,0.347223608012484,
1959,SUR,0.385720622553085,
1960,SUR,0.439648877032445,
1961,SUR,0.420910245387076,
1962,SUR,0.468276845270924,
1963,SUR,0.484411957291569,
1964,SUR,0.531764038570618,
1965,SUR,0.675867181197811,
1966,SUR,0.900217376905059,
1967,SUR,1.05930970257843,
1968,SUR,1.11402432849089,
1969,SUR,1.12888922740453,
1970,SUR,1.1555125053301,
1971,SUR,1.19365355447459,
1972,SUR,1.19723370649748,
1973,SUR,1.45064382576744,
1974,SUR,1.10755461354885,
1975,SUR,1.40503844078758,
1976,SUR,1.39994997395626,
1977,SUR,1.34232904045176,
1978,SUR,1.70941612039822,
1979,SUR,1.65823654955794,
1980,SUR,1.72395142604086,
1981,SUR,1.47284296612176,
1982,SUR,1.35314639559938,
1983,SUR,0.98698173843508,
1984,SUR,1.10708496497817,
1985,SUR,1.12495571210541,
1986,SUR,1.22208243192193,
1987,SUR,1.20814184082976,
1988,SUR,1.27177997635418,
1989,SUR,1.2376163872015,
1990,SUR,1.14879617886691,
1991,SUR,1.32738657804261,
1992,SUR,1.32094144664294,
1993,SUR,1.3167392889102,
1994,SUR,1.3067307904474,
1995,SUR,1.29433934457267,
1996,SUR,1.28059499372063,
1997,SUR,1.26823179968209,
1998,SUR,1.24387879926593,
1999,SUR,1.23146782136103,
2000,SUR,1.24916593581077,
2001,SUR,1.32311407407944,
2002,SUR,0.859036942306858,
2003,SUR,0.8330942130644,
2004,SUR,0.831643616628616,
2005,SUR,0.839851298121457,
2006,SUR,0.908959495186878,
2007,SUR,0.907976248816844,
2008,SUR,0.987333231938681,
2009,SUR,1.00616187995952,
2010,SUR,1.18453229032135,
2011,SUR,1.36182039807086,
2012,SUR,1.21866953056495,
2013,SUR,1.52319879141254,
2014,SUR,1.53338616664478,
2015,SUR,1.28683980537911,
2016,SUR,1.37096616104306,
2017,SUR,1.12708439638479,
2018,SUR,0.960441593787342,
2019,SUR,1.19836011958715,
2020,SUR,1.31185660370219,
2021,SUR,1.65509637159192,
2022,SUR,1.59904403130846,
1950,SWE,1.11493740380384,
1951,SWE,1.29105878233244,
1952,SWE,1.32336930594778,
1953,SWE,1.23897290079944,
1954,SWE,1.30435180567296,
1955,SWE,1.46884222476684,
1956,SWE,1.61899352237437,
1957,SWE,1.44076194616812,
1958,SWE,1.55096329695325,
1959,SWE,1.55301168566477,
1960,SWE,1.79101694201824,
1961,SWE,1.76726310544854,
1962,SWE,1.84548114491332,
1963,SWE,1.97779309976238,
1964,SWE,2.14201518333733,
1965,SWE,2.20157112971262,
1966,SWE,2.5309372475464,
1967,SWE,2.3865978946662,
1968,SWE,2.66834001795096,
1969,SWE,2.95303229620881,
1970,SWE,3.13757373269883,
1971,SWE,2.85672081117061,
1972,SWE,2.84780750005597,
1973,SWE,2.9206495506996,
1974,SWE,2.65901372105602,
1975,SWE,2.68001257703667,
1976,SWE,2.92023980729654,
1977,SWE,2.83122532242044,
1978,SWE,2.61929695962249,
1979,SWE,2.79203587731091,
1980,SWE,2.35479673589889,
1981,SWE,2.27436319331244,
1982,SWE,2.03716987327693,
1983,SWE,1.90337771387438,
1984,SWE,1.86839229993667,
1985,SWE,2.02871526653034,
1986,SWE,2.01194565872728,
1987,SWE,1.93081720129162,
1988,SWE,1.85079614941716,
1989,SWE,1.78166747711465,
1990,SWE,1.83612395240809,2.73366224327622
1991,SWE,1.83364211955145,2.69013923453687
1992,SWE,1.81841310010642,2.95915149392808
1993,SWE,1.80918002492175,2.73758689923156
1994,SWE,1.87763981647594,2.70103389469214
1995,SWE,1.85428720133482,2.66181271359161
1996,SWE,1.96896426477011,2.82266072366355
1997,SWE,1.80909386269661,2.6709614801073
1998,SWE,1.81778262309182,2.71352058462579
1999,SWE,1.72664003595571,2.5354051944337
2000,SWE,1.68997380364633,2.64150120423086
2001,SWE,1.71293084317676,2.45489258987139
2002,SWE,1.7332386587419,2.50563540894074
2003,SWE,1.74485408897247,2.67698850721264
2004,SWE,1.71306900680069,2.64949945136752
2005,SWE,1.62443575405568,2.75323477401229
2006,SWE,1.61086856501784,2.77390678697368
2007,SWE,1.57824502121949,2.7339044900054
2008,SWE,1.50422306293695,2.66129798770143
2009,SWE,1.38610282139364,2.266437730586
2010,SWE,1.54533546699357,2.50604378119868
2011,SWE,1.41865353813123,2.42897038809696
2012,SWE,1.33413011809132,2.2137435551643
2013,SWE,1.27856775851331,2.09648855338101
2014,SWE,1.21723433599156,2.04831812297145
2015,SWE,1.20313472458549,1.97483488543457
2016,SWE,1.19044029410357,1.95250008868669
2017,SWE,1.15204592410365,1.96057974655181
2018,SWE,1.12896382312125,1.95018526104244
2019,SWE,1.08995810433926,1.82717200099531
2020,SWE,0.965639621784364,1.61472813202305
2021,SWE,1.0045198545192,1.77722838499776
2022,SWE,0.984418671008152,
1950,CHE,0.59514643432428,
1951,CHE,0.706925461499436,
1952,CHE,0.636682551724014,
1953,CHE,0.578429039095706,
1954,CHE,0.695896788118472,
1955,CHE,0.742774832924231,
1956,CHE,0.919150312579798,
1957,CHE,0.941265727418237,
1958,CHE,0.855236967615099,
1959,CHE,0.860881181158045,
1960,CHE,0.998757096800585,
1961,CHE,1.02251283871421,
1962,CHE,1.18113236535934,
1963,CHE,1.39323998678075,
1964,CHE,1.32600529161607,
1965,CHE,1.413263034745,
1966,CHE,1.45207622278291,
1967,CHE,1.48112452793945,
1968,CHE,1.61830933520072,
1969,CHE,1.69208678105156,
1970,CHE,1.77694681731369,
1971,CHE,1.83985433014167,
1972,CHE,1.87072003111923,
1973,CHE,1.99923559005183,
1974,CHE,1.78301962405138,
1975,CHE,1.68155128242766,
1976,CHE,1.75123297052143,
1977,CHE,1.78325726015905,
1978,CHE,1.83225392788751,
1979,CHE,1.72860727076238,
1980,CHE,1.74881020463398,
1981,CHE,1.66720250891537,
1982,CHE,1.56239478787737,
1983,CHE,1.70186249767495,
1984,CHE,1.65789340278195,
1985,CHE,1.67813403432989,
1986,CHE,1.77291132963237,
1987,CHE,1.67669431121251,
1988,CHE,1.6833576827119,
1989,CHE,1.61873982339786,
1990,CHE,1.79577266805542,3.49245845714312
1991,CHE,1.85301312629292,3.54178791319571
1992,CHE,1.82734214673276,3.79692266566234
1993,CHE,1.71582238719153,3.4325795275212
1994,CHE,1.66554664724678,3.37992910239234
1995,CHE,1.68323458468407,3.50939177016952
1996,CHE,1.7024471892018,4.17775474526098
1997,CHE,1.65731685772409,3.70958840501881
1998,CHE,1.71297837538033,4.488142540206
1999,CHE,1.69807602220872,4.06665318462079
2000,CHE,1.65738479781828,3.39874860513064
2001,CHE,1.70308125138416,4.05233704242238
2002,CHE,1.63012997357464,3.66081085768218
2003,CHE,1.66219028702048,3.54991162318554
2004,CHE,1.67247856150006,3.67012665938795
2005,CHE,1.68192558298653,3.98529803293074
2006,CHE,1.65645458814255,4.29019184664758
2007,CHE,1.56921268667802,3.88980655995544
2008,CHE,1.59739448829312,3.80882215756623
2009,CHE,1.53604310069479,3.66607517230612
2010,CHE,1.57156767895099,3.52006952755648
2011,CHE,1.41383078500313,3.58678464259384
2012,CHE,1.44211149797354,5.11183079268399
2013,CHE,1.45710642603078,4.75580910167643
2014,CHE,1.3076167924695,4.59235171906528
2015,CHE,1.27620791772144,4.69143375632969
2016,CHE,1.27707991799311,5.26626768358274
2017,CHE,1.23267079449042,4.14221809463568
2018,CHE,1.18176057355924,4.00729102776314
2019,CHE,1.16886706096385,3.87012812514622
2020,CHE,1.08161749453366,3.3811467309187
2021,CHE,1.12378678303714,3.72661326555458
2022,CHE,1.10476396401036,
1950,SYR,0.0318682593574175,
1951,SYR,0.0287033616666977,
1952,SYR,0.0350606196801653,
1953,SYR,0.0368646021842809,
1954,SYR,0.0405863924542247,
1955,SYR,0.112483497283238,
1956,SYR,0.13334421670757,
1957,SYR,0.128212206855625,
1958,SYR,0.13626642431403,
1959,SYR,0.135829126326325,
1960,SYR,0.190526913068838,
1961,SYR,0.175818578327737,
1962,SYR,0.178412361954923,
1963,SYR,0.195083835974565,
1964,SYR,0.228779118137465,
1965,SYR,0.18669330469212,
1966,SYR,0.24184735016518,
1967,SYR,0.2195121072733,
1968,SYR,0.274829113270712,
1969,SYR,0.322999906403873,
1970,SYR,0.2872099729235,
1971,SYR,0.370419010448022,
1972,SYR,0.312753876282728,
1973,SYR,0.307301545545653,
1974,SYR,0.363695454093178,
1975,SYR,0.406676520857491,
1976,SYR,0.483229666220588,
1977,SYR,0.497370926289637,
1978,SYR,0.498590308656382,
1979,SYR,0.713499219000845,
1980,SYR,0.635675512351216,
1981,SYR,0.786860886166142,
1982,SYR,0.699175303403268,
1983,SYR,0.770719035733831,
1984,SYR,0.880410420490105,
1985,SYR,0.760950049530193,
1986,SYR,0.777501478109059,
1987,SYR,0.869571975111842,
1988,SYR,0.858712621726531,
1989,SYR,0.777251129011731,
1990,SYR,0.814781983365613,
1991,SYR,0.901066852644233,
1992,SYR,0.882930800359392,
1993,SYR,0.911730375740638,
1994,SYR,0.894880583562133,
1995,SYR,0.878691692669498,
1996,SYR,0.874462682774013,
1997,SYR,0.890057614885471,
1998,SYR,0.935986784026611,
1999,SYR,0.946597767519429,
2000,SYR,0.906610058308903,
2001,SYR,0.831294442938578,
2002,SYR,0.64160088995205,
2003,SYR,0.852000960850845,
2004,SYR,0.774023283410544,
2005,SYR,0.745350664404506,
2006,SYR,0.753716015029325,
2007,SYR,0.878777025837933,
2008,SYR,0.861143989648241,
2009,SYR,0.787351391129255,
2010,SYR,0.754133759393945,
2011,SYR,0.706433199853775,
2012,SYR,0.553567052748497,
2013,SYR,0.432232295306009,
2014,SYR,0.420738238857715,
2015,SYR,0.40648253768449,
2016,SYR,0.387656215837051,
2017,SYR,0.408937267045834,
2018,SYR,0.457730569863004,
2019,SYR,0.389422969540997,
2020,SYR,0.345716326075558,
2021,SYR,0.350589873019644,
2022,SYR,0.343150780517098,
1950,STP,0.0,
1951,STP,0.016116035455278,
1952,STP,0.0158672230772892,
1953,STP,0.0156582738318928,
1954,STP,0.0154765221159501,
1955,STP,0.0153139356814701,
1956,STP,0.0303402660841336,
1957,STP,0.0451378962731144,
1958,STP,0.029854310962503,
1959,STP,0.0296155896463899,
1960,STP,0.0440930068491137,
1961,STP,0.043664944327196,
1962,STP,0.0431530494821634,
1963,STP,0.0284608378870674,
1964,STP,0.0422582826233942,
1965,STP,0.0418235048097031,
1966,STP,0.04134110546116,
1967,STP,0.0407808167038225,
1968,STP,0.0535195814768729,
1969,STP,0.0525907519162755,
1970,STP,0.051557686606602,
1971,STP,0.0378663570040138,
1972,STP,0.0371126368528484,
1973,STP,0.0485013095353575,
1974,STP,0.0593901816151754,
1975,STP,0.0581145321199019,
1976,STP,0.0908285837553078,
1977,STP,0.08859455807927,
1978,STP,0.0971303381214993,
1979,STP,0.0947198922298115,
1980,STP,0.11315708260467,
1981,STP,0.121004335988706,
1982,STP,0.128800863956564,
1983,STP,0.146127618119825,
1984,STP,0.13397513804224,
1985,STP,0.14070370613562,
1986,STP,0.128480443441073,
1987,STP,0.125436788818206,
1988,STP,0.113524228690192,
1989,STP,0.110690110264379,
1990,STP,0.108024563123738,
1991,STP,0.105618926911703,
1992,STP,0.103463644467083,
1993,STP,0.101418295860573,
1994,STP,0.0994903035219568,
1995,STP,0.0976878048047371,
1996,STP,0.0960033084217056,
1997,STP,0.0944383099901203,
1998,STP,0.0929966378138637,
1999,STP,0.091673248335778,
2000,STP,0.0904574362970901,
2001,STP,0.0957212596917776,
2002,STP,0.106779853311177,
2003,STP,0.117064034026613,
2004,STP,0.126825494460897,
2005,STP,0.129886194952994,
2006,STP,0.138784130336401,
2007,STP,0.135417586623098,
2008,STP,0.132180869405301,
2009,STP,0.140348513428546,
2010,STP,0.153729589651802,
2011,STP,0.145126959213949,
2012,STP,0.157957920010109,
2013,STP,0.154833115706787,
2014,STP,0.177217881790609,
2015,STP,0.183966110459219,
2016,STP,0.200359670041831,
2017,STP,0.182660693341537,
2018,STP,0.179801650389886,
2019,STP,0.181734304446899,
2020,STP,0.173800888214013,
2021,STP,0.179939011919979,
2022,STP,0.160291547249117,
1950,TWN,0.135460720953999,
1951,TWN,0.168824532061725,
1952,TWN,0.211428523355458,
1953,TWN,0.206065933106756,
1954,TWN,0.198972000067022,
1955,TWN,0.212834852248415,
1956,TWN,0.219226553674217,
1957,TWN,0.225374191757095,
1958,TWN,0.254644695078112,
1959,TWN,0.282661658338309,
1960,TWN,0.295060628066665,
1961,TWN,0.30068435668557,
1962,TWN,0.328204708511747,
1963,TWN,0.337989865201041,
1964,TWN,0.365325346526654,
1965,TWN,0.372612363582356,
1966,TWN,0.392986684164235,
1967,TWN,0.430825446007463,
1968,TWN,0.461673587431117,
1969,TWN,0.490892367725784,
1970,TWN,0.524289629229192,
1971,TWN,0.561750267073801,
1972,TWN,0.626881012705545,
1973,TWN,0.689341492559219,
1974,TWN,0.660471357895341,
1975,TWN,0.716523384921993,
1976,TWN,0.908090125315257,
1977,TWN,0.97160801166149,
1978,TWN,1.10881416090385,
1979,TWN,1.16213683811727,
1980,TWN,1.25927846698756,
1981,TWN,1.11320533011848,
1982,TWN,1.10065809931091,
1983,TWN,1.19574170486918,
1984,TWN,1.20325867824237,
1985,TWN,1.18523109024934,
1986,TWN,1.30281791951496,
1987,TWN,1.34042279692876,
1988,TWN,1.52716567651688,
1989,TWN,1.64691912475001,
1990,TWN,1.64639690213619,2.32260985715683
1991,TWN,1.75555538540143,2.3013557891494
1992,TWN,1.8521552778007,2.86078747505341
1993,TWN,1.98706467282813,2.69579203082391
1994,TWN,2.06582606264568,2.69109400775964
1995,TWN,2.14830421653646,2.74761070093113
1996,TWN,2.23258744098524,2.53206530229723
1997,TWN,2.38953779024097,2.75271615058997
1998,TWN,2.49305986097944,2.71180126752522
1999,TWN,2.57132007719743,2.79924101578918
2000,TWN,2.79016023646317,3.45434437880848
2001,TWN,2.80802902946978,3.12084971417538
2002,TWN,2.88266519163762,3.17484776546991
2003,TWN,2.99877098863042,3.23144446772374
2004,TWN,3.10014570465299,3.69008301804316
2005,TWN,3.19015717400168,3.61738633734514
2006,TWN,3.29490660048971,3.66065605085578
2007,TWN,3.32855041528344,3.45015292231831
2008,TWN,3.16372535103929,3.37291498786766
2009,TWN,2.99057780159506,2.88232965380389
2010,TWN,3.19412919604275,3.45141599345534
2011,TWN,3.25819978291977,3.58598393252709
2012,TWN,3.20380968318147,3.3140409301794
2013,TWN,3.20385459619197,3.39067835825416
